InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538396,PROD_017,SET OF 4 PANTRY JARS,1,2023-07-16 15:00:00,6.35,13918,UK
538397,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,5,2023-05-05 13:00:00,1.69,18781,Germany
538397,PROD_018,HEART OF WICKER SMALL,2,2023-05-05 13:00:00,1.25,18781,UK
538398,PROD_015,SMALL POPCORN HOLDER,2,2023-08-24 08:00:00,1.25,18700,UK
538398,PROD_007,SET OF 3 REGENCY TEA TOWELS,7,2023-08-24 08:00:00,3.25,18700,UK
538399,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-11-08 12:00:00,3.75,17266,USA
538399,PROD_011,ALARM CLOCK BAKELIKE GREEN,9,2023-11-08 12:00:00,3.75,17266,UK
538399,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-11-08 12:00:00,2.95,17266,UK
538400,PROD_012,PAPK OF 12 VINTAGE TICKETS,4,2023-10-11 11:00:00,0.85,12407,UK
538401,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-12-10 15:00:00,2.95,13637,USA
538401,PROD_008,ROSES REGENCY TEACUP AND SAUCER,9,2023-12-10 15:00:00,5.95,13637,UK
538401,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-12-10 15:00:00,2.95,13637,Germany
538401,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-12-10 15:00:00,0.55,13637,UK
538402,PROD_012,PAPK OF 12 VINTAGE TICKETS,8,2023-07-08 11:00:00,0.85,15970,USA
538402,PROD_017,SET OF 4 PANTRY JARS,4,2023-07-08 11:00:00,6.35,15970,Germany
538403,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-07-11 15:00:00,12.75,18908,UK
538403,PROD_011,ALARM CLOCK BAKELIKE GREEN,9,2023-07-11 15:00:00,3.75,18908,UK
538404,PROD_008,ROSES REGENCY TEACUP AND SAUCER,4,2023-05-05 15:00:00,5.95,16374,UK
538405,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,3,2023-01-25 14:00:00,1.69,12685,USA
538405,PROD_018,HEART OF WICKER SMALL,4,2023-01-25 14:00:00,1.25,12685,France
538405,PROD_003,JUMBO BAG RED RETROSPOT,1,2023-01-25 14:00:00,1.85,12685,UK
538405,PROD_009,SET OF 2 TEA TOWELS,4,2023-01-25 14:00:00,2.5,12685,France
538405,PROD_014,WOODEN PICTURE FRAME WHITE,7,2023-01-25 14:00:00,4.5,12685,France
538406,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,6,2023-09-01 16:00:00,0.55,13072,UK
538406,PROD_002,REGENCY CAKESTAND 3 TIER,6,2023-09-01 16:00:00,12.75,13072,UK
538407,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-05-10 13:00:00,2.95,15905,UK
538407,PROD_002,REGENCY CAKESTAND 3 TIER,5,2023-05-10 13:00:00,12.75,15905,UK
538407,PROD_010,ALARM CLOCK BAKELIKE RED,2,2023-05-10 13:00:00,3.75,15905,UK
538408,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-07-28 12:00:00,3.75,17489,UK
538409,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-04-22 14:00:00,2.95,16989,UK
538409,PROD_019,STRAWBERRY SHOPPING TROLLEY,6,2023-04-22 14:00:00,2.95,16989,UK
538410,PROD_008,ROSES REGENCY TEACUP AND SAUCER,2,2023-04-27 13:00:00,5.95,14267,Germany
538411,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-08 14:00:00,1.69,17369,Germany
538411,PROD_002,REGENCY CAKESTAND 3 TIER,9,2023-10-08 14:00:00,12.75,17369,Australia
538412,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-10-06 10:00:00,2.95,12668,UK
538413,PROD_017,SET OF 4 PANTRY JARS,2,2023-10-31 10:00:00,6.35,15289,UK
538414,PROD_001,SET OF 6 SPACEBOY CD,9,2023-08-07 12:00:00,3.95,17357,UK
538414,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-08-07 12:00:00,2.95,17357,Australia
538415,PROD_019,STRAWBERRY SHOPPING TROLLEY,7,2023-05-31 08:00:00,2.95,13595,UK
538416,PROD_001,SET OF 6 SPACEBOY CD,4,2023-06-14 11:00:00,3.95,16117,UK
538416,PROD_015,SMALL POPCORN HOLDER,7,2023-06-14 11:00:00,1.25,16117,UK
538417,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-10-16 08:00:00,1.69,17803,UK
538417,PROD_002,REGENCY CAKESTAND 3 TIER,7,2023-10-16 08:00:00,12.75,17803,UK
538418,PROD_015,SMALL POPCORN HOLDER,5,2023-04-24 11:00:00,1.25,13375,Germany
538418,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-04-24 11:00:00,1.69,13375,UK
538419,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,4,2023-12-31 11:00:00,1.69,17949,Australia
538419,PROD_018,HEART OF WICKER SMALL,8,2023-12-31 11:00:00,1.25,17949,Germany
538419,PROD_004,LUNCH BAG VINTAGE DOILY,3,2023-12-31 11:00:00,1.65,17949,France
538420,PROD_008,ROSES REGENCY TEACUP AND SAUCER,8,2023-10-17 12:00:00,5.95,14392,USA
538420,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-10-17 12:00:00,0.55,14392,UK
538420,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-17 12:00:00,1.69,14392,UK
538421,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-02-06 11:00:00,0.55,12752,France
538421,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-02-06 11:00:00,12.75,12752,UK
538422,PROD_011,ALARM CLOCK BAKELIKE GREEN,1,2023-09-17 08:00:00,3.75,13023,UK
538422,PROD_010,ALARM CLOCK BAKELIKE RED,9,2023-09-17 08:00:00,3.75,13023,France
538423,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-09-12 12:00:00,2.95,15135,USA
538423,PROD_002,REGENCY CAKESTAND 3 TIER,7,2023-09-12 12:00:00,12.75,15135,UK
538423,PROD_016,SET OF 4 KNICK KNACK TINS,9,2023-09-12 12:00:00,5.95,15135,UK
538423,PROD_011,ALARM CLOCK BAKELIKE GREEN,7,2023-09-12 12:00:00,3.75,15135,Australia
538423,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,7,2023-09-12 12:00:00,2.1,15135,UK
538424,PROD_009,SET OF 2 TEA TOWELS,4,2023-09-05 15:00:00,2.5,16835,Germany
538424,PROD_007,SET OF 3 REGENCY TEA TOWELS,5,2023-09-05 15:00:00,3.25,16835,UK
538425,PROD_017,SET OF 4 PANTRY JARS,4,2023-01-27 14:00:00,6.35,12965,UK
538425,PROD_016,SET OF 4 KNICK KNACK TINS,7,2023-01-27 14:00:00,5.95,12965,Germany
538425,PROD_008,ROSES REGENCY TEACUP AND SAUCER,7,2023-01-27 14:00:00,5.95,12965,USA
538426,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,9,2023-01-19 17:00:00,0.55,18185,UK
538427,PROD_018,HEART OF WICKER SMALL,8,2023-03-02 13:00:00,1.25,17513,Germany
538428,PROD_014,WOODEN PICTURE FRAME WHITE,1,2023-11-21 13:00:00,4.5,12532,USA
538428,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,2,2023-11-21 13:00:00,2.1,12532,UK
538428,PROD_015,SMALL POPCORN HOLDER,8,2023-11-21 13:00:00,1.25,12532,France
538428,PROD_003,JUMBO BAG RED RETROSPOT,8,2023-11-21 13:00:00,1.85,12532,UK
538429,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-22 08:00:00,2.95,15387,UK
538429,PROD_009,SET OF 2 TEA TOWELS,2,2023-11-22 08:00:00,2.5,15387,UK
538429,PROD_017,SET OF 4 PANTRY JARS,7,2023-11-22 08:00:00,6.35,15387,UK
538429,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,7,2023-11-22 08:00:00,2.1,15387,Germany
538429,PROD_004,LUNCH BAG VINTAGE DOILY,3,2023-11-22 08:00:00,1.65,15387,Australia
538430,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-10-03 08:00:00,2.95,17950,UK
538430,PROD_012,PAPK OF 12 VINTAGE TICKETS,3,2023-10-03 08:00:00,0.85,17950,UK
538430,PROD_018,HEART OF WICKER SMALL,3,2023-10-03 08:00:00,1.25,17950,UK
538430,PROD_015,SMALL POPCORN HOLDER,7,2023-10-03 08:00:00,1.25,17950,UK
538430,PROD_009,SET OF 2 TEA TOWELS,1,2023-10-03 08:00:00,2.5,17950,UK
538431,PROD_016,SET OF 4 KNICK KNACK TINS,3,2023-07-12 14:00:00,5.95,13411,UK
538431,PROD_002,REGENCY CAKESTAND 3 TIER,4,2023-07-12 14:00:00,12.75,13411,UK
538432,PROD_014,WOODEN PICTURE FRAME WHITE,5,2023-04-18 17:00:00,4.5,16014,Germany
538432,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,2,2023-04-18 17:00:00,1.69,16014,USA
538432,PROD_018,HEART OF WICKER SMALL,3,2023-04-18 17:00:00,1.25,16014,Australia
538433,PROD_002,REGENCY CAKESTAND 3 TIER,4,2023-04-11 14:00:00,12.75,13836,UK
538433,PROD_004,LUNCH BAG VINTAGE DOILY,9,2023-04-11 14:00:00,1.65,13836,France
538434,PROD_014,WOODEN PICTURE FRAME WHITE,9,2023-07-27 17:00:00,4.5,15658,UK
538434,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,7,2023-07-27 17:00:00,0.55,15658,UK
538435,PROD_008,ROSES REGENCY TEACUP AND SAUCER,4,2023-03-14 10:00:00,5.95,13686,UK
538435,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-03-14 10:00:00,3.75,13686,UK
538436,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-03-11 17:00:00,2.95,15209,UK
538436,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-03-11 17:00:00,12.75,15209,France
538437,PROD_011,ALARM CLOCK BAKELIKE GREEN,9,2023-09-02 16:00:00,3.75,16506,UK
538437,PROD_010,ALARM CLOCK BAKELIKE RED,4,2023-09-02 16:00:00,3.75,16506,UK
538437,PROD_001,SET OF 6 SPACEBOY CD,7,2023-09-02 16:00:00,3.95,16506,UK
538437,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-09-02 16:00:00,2.95,16506,UK
538438,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-07-16 13:00:00,0.55,12806,France
538438,PROD_007,SET OF 3 REGENCY TEA TOWELS,5,2023-07-16 13:00:00,3.25,12806,Germany
538439,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-02-21 10:00:00,0.55,16885,France
538439,PROD_001,SET OF 6 SPACEBOY CD,3,2023-02-21 10:00:00,3.95,16885,UK
538440,PROD_003,JUMBO BAG RED RETROSPOT,1,2023-02-20 17:00:00,1.85,16263,UK
538440,PROD_018,HEART OF WICKER SMALL,9,2023-02-20 17:00:00,1.25,16263,UK
538441,PROD_009,SET OF 2 TEA TOWELS,1,2023-12-17 08:00:00,2.5,17433,USA
538441,PROD_015,SMALL POPCORN HOLDER,6,2023-12-17 08:00:00,1.25,17433,Australia
538442,PROD_019,STRAWBERRY SHOPPING TROLLEY,7,2023-03-21 10:00:00,2.95,18161,UK
538442,PROD_015,SMALL POPCORN HOLDER,3,2023-03-21 10:00:00,1.25,18161,UK
538442,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-03-21 10:00:00,3.75,18161,UK
538443,PROD_015,SMALL POPCORN HOLDER,2,2023-08-12 12:00:00,1.25,14754,UK
538443,PROD_001,SET OF 6 SPACEBOY CD,1,2023-08-12 12:00:00,3.95,14754,Germany
538443,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-08-12 12:00:00,12.75,14754,Germany
538443,PROD_017,SET OF 4 PANTRY JARS,6,2023-08-12 12:00:00,6.35,14754,USA
538443,PROD_016,SET OF 4 KNICK KNACK TINS,5,2023-08-12 12:00:00,5.95,14754,UK
538444,PROD_003,JUMBO BAG RED RETROSPOT,3,2023-01-27 16:00:00,1.85,16326,UK
538445,PROD_017,SET OF 4 PANTRY JARS,3,2023-09-03 16:00:00,6.35,14258,UK
538446,PROD_007,SET OF 3 REGENCY TEA TOWELS,2,2023-06-04 14:00:00,3.25,12850,UK
538447,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,2,2023-01-19 16:00:00,0.55,13535,UK
538447,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-01-19 16:00:00,12.75,13535,France
538448,PROD_002,REGENCY CAKESTAND 3 TIER,5,2023-03-26 16:00:00,12.75,17205,UK
538449,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,5,2023-10-18 14:00:00,1.69,16575,UK
538449,PROD_018,HEART OF WICKER SMALL,3,2023-10-18 14:00:00,1.25,16575,UK
538450,PROD_018,HEART OF WICKER SMALL,1,2023-08-12 12:00:00,1.25,13277,UK
538450,PROD_016,SET OF 4 KNICK KNACK TINS,2,2023-08-12 12:00:00,5.95,13277,UK
538451,PROD_014,WOODEN PICTURE FRAME WHITE,5,2023-05-31 08:00:00,4.5,17677,Australia
538451,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-05-31 08:00:00,2.95,17677,UK
538452,PROD_012,PAPK OF 12 VINTAGE TICKETS,9,2023-07-24 17:00:00,0.85,17736,France
538452,PROD_010,ALARM CLOCK BAKELIKE RED,3,2023-07-24 17:00:00,3.75,17736,UK
538452,PROD_014,WOODEN PICTURE FRAME WHITE,1,2023-07-24 17:00:00,4.5,17736,UK
538452,PROD_009,SET OF 2 TEA TOWELS,9,2023-07-24 17:00:00,2.5,17736,France
538453,PROD_009,SET OF 2 TEA TOWELS,6,2023-08-18 17:00:00,2.5,16464,UK
538453,PROD_007,SET OF 3 REGENCY TEA TOWELS,5,2023-08-18 17:00:00,3.25,16464,UK
538453,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-08-18 17:00:00,0.55,16464,UK
538454,PROD_008,ROSES REGENCY TEACUP AND SAUCER,7,2023-05-31 13:00:00,5.95,12587,Germany
538454,PROD_015,SMALL POPCORN HOLDER,5,2023-05-31 13:00:00,1.25,12587,UK
538455,PROD_011,ALARM CLOCK BAKELIKE GREEN,4,2023-10-15 16:00:00,3.75,16969,UK
538455,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,8,2023-10-15 16:00:00,1.69,16969,UK
538456,PROD_014,WOODEN PICTURE FRAME WHITE,5,2023-02-20 14:00:00,4.5,13056,France
538457,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,7,2023-12-19 08:00:00,0.55,13212,Germany
538457,PROD_002,REGENCY CAKESTAND 3 TIER,9,2023-12-19 08:00:00,12.75,13212,Germany
538457,PROD_019,STRAWBERRY SHOPPING TROLLEY,4,2023-12-19 08:00:00,2.95,13212,UK
538457,PROD_011,ALARM CLOCK BAKELIKE GREEN,1,2023-12-19 08:00:00,3.75,13212,USA
538458,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,7,2023-05-13 16:00:00,1.69,14061,UK
538458,PROD_018,HEART OF WICKER SMALL,5,2023-05-13 16:00:00,1.25,14061,Australia
538458,PROD_001,SET OF 6 SPACEBOY CD,6,2023-05-13 16:00:00,3.95,14061,UK
538459,PROD_015,SMALL POPCORN HOLDER,8,2023-06-03 08:00:00,1.25,16470,UK
538459,PROD_016,SET OF 4 KNICK KNACK TINS,8,2023-06-03 08:00:00,5.95,16470,France
538459,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-06-03 08:00:00,2.95,16470,UK
538460,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,6,2023-07-20 11:00:00,2.1,13497,Australia
538460,PROD_008,ROSES REGENCY TEACUP AND SAUCER,6,2023-07-20 11:00:00,5.95,13497,Germany
538460,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-07-20 11:00:00,12.75,13497,Germany
538461,PROD_003,JUMBO BAG RED RETROSPOT,3,2023-03-07 17:00:00,1.85,15756,UK
538461,PROD_018,HEART OF WICKER SMALL,3,2023-03-07 17:00:00,1.25,15756,France
538461,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-03-07 17:00:00,2.95,15756,UK
538461,PROD_010,ALARM CLOCK BAKELIKE RED,8,2023-03-07 17:00:00,3.75,15756,UK
538462,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-03-08 13:00:00,0.55,14046,USA
538463,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,4,2023-04-21 12:00:00,0.55,18601,Germany
538463,PROD_002,REGENCY CAKESTAND 3 TIER,6,2023-04-21 12:00:00,12.75,18601,France
538463,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-04-21 12:00:00,2.95,18601,UK
538463,PROD_008,ROSES REGENCY TEACUP AND SAUCER,1,2023-04-21 12:00:00,5.95,18601,UK
538464,PROD_012,PAPK OF 12 VINTAGE TICKETS,6,2023-02-05 13:00:00,0.85,16370,Germany
538465,PROD_019,STRAWBERRY SHOPPING TROLLEY,8,2023-09-02 17:00:00,2.95,12551,Australia
538465,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-09-02 17:00:00,3.75,12551,UK
538465,PROD_016,SET OF 4 KNICK KNACK TINS,9,2023-09-02 17:00:00,5.95,12551,Germany
538465,PROD_017,SET OF 4 PANTRY JARS,9,2023-09-02 17:00:00,6.35,12551,Australia
538466,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,9,2023-01-22 17:00:00,0.55,15611,UK
538466,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-01-22 17:00:00,12.75,15611,UK
538466,PROD_011,ALARM CLOCK BAKELIKE GREEN,6,2023-01-22 17:00:00,3.75,15611,UK
538466,PROD_018,HEART OF WICKER SMALL,3,2023-01-22 17:00:00,1.25,15611,UK
538467,PROD_015,SMALL POPCORN HOLDER,6,2023-08-13 16:00:00,1.25,18818,USA
538467,PROD_010,ALARM CLOCK BAKELIKE RED,5,2023-08-13 16:00:00,3.75,18818,UK
538467,PROD_008,ROSES REGENCY TEACUP AND SAUCER,8,2023-08-13 16:00:00,5.95,18818,France
538467,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,4,2023-08-13 16:00:00,0.55,18818,UK
538468,PROD_014,WOODEN PICTURE FRAME WHITE,9,2023-04-07 12:00:00,4.5,14341,USA
538469,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-02-28 12:00:00,0.55,16079,USA
538470,PROD_011,ALARM CLOCK BAKELIKE GREEN,3,2023-05-06 08:00:00,3.75,15673,UK
538470,PROD_018,HEART OF WICKER SMALL,5,2023-05-06 08:00:00,1.25,15673,UK
538471,PROD_008,ROSES REGENCY TEACUP AND SAUCER,8,2023-12-21 13:00:00,5.95,12482,Australia
538472,PROD_019,STRAWBERRY SHOPPING TROLLEY,1,2023-12-07 12:00:00,2.95,12733,UK
538472,PROD_001,SET OF 6 SPACEBOY CD,6,2023-12-07 12:00:00,3.95,12733,UK
538472,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,2,2023-12-07 12:00:00,0.55,12733,UK
538473,PROD_012,PAPK OF 12 VINTAGE TICKETS,9,2023-06-06 10:00:00,0.85,16311,USA
538473,PROD_018,HEART OF WICKER SMALL,9,2023-06-06 10:00:00,1.25,16311,France
538473,PROD_001,SET OF 6 SPACEBOY CD,6,2023-06-06 10:00:00,3.95,16311,USA
538474,PROD_008,ROSES REGENCY TEACUP AND SAUCER,8,2023-04-09 17:00:00,5.95,15831,France
538474,PROD_011,ALARM CLOCK BAKELIKE GREEN,8,2023-04-09 17:00:00,3.75,15831,Germany
538475,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-11-02 11:00:00,2.95,14208,Australia
538475,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,8,2023-11-02 11:00:00,2.95,14208,UK
538476,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-03-02 09:00:00,1.69,18845,Australia
538476,PROD_018,HEART OF WICKER SMALL,7,2023-03-02 09:00:00,1.25,18845,UK
538476,PROD_010,ALARM CLOCK BAKELIKE RED,8,2023-03-02 09:00:00,3.75,18845,UK
538477,PROD_014,WOODEN PICTURE FRAME WHITE,6,2023-03-14 15:00:00,4.5,13487,UK
538477,PROD_018,HEART OF WICKER SMALL,2,2023-03-14 15:00:00,1.25,13487,Germany
538477,PROD_019,STRAWBERRY SHOPPING TROLLEY,3,2023-03-14 15:00:00,2.95,13487,UK
538478,PROD_008,ROSES REGENCY TEACUP AND SAUCER,4,2023-08-25 12:00:00,5.95,17287,France
538478,PROD_016,SET OF 4 KNICK KNACK TINS,3,2023-08-25 12:00:00,5.95,17287,France
538478,PROD_018,HEART OF WICKER SMALL,9,2023-08-25 12:00:00,1.25,17287,UK
538478,PROD_003,JUMBO BAG RED RETROSPOT,7,2023-08-25 12:00:00,1.85,17287,UK
538479,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,4,2023-05-07 15:00:00,2.1,17168,France
538479,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,6,2023-05-07 15:00:00,0.55,17168,France
538479,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-05-07 15:00:00,12.75,17168,France
538480,PROD_003,JUMBO BAG RED RETROSPOT,7,2023-12-25 12:00:00,1.85,16759,UK
538480,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,5,2023-12-25 12:00:00,2.1,16759,France
538480,PROD_011,ALARM CLOCK BAKELIKE GREEN,9,2023-12-25 12:00:00,3.75,16759,UK
538480,PROD_017,SET OF 4 PANTRY JARS,9,2023-12-25 12:00:00,6.35,16759,UK
538481,PROD_009,SET OF 2 TEA TOWELS,8,2023-08-06 17:00:00,2.5,12946,UK
538481,PROD_007,SET OF 3 REGENCY TEA TOWELS,8,2023-08-06 17:00:00,3.25,12946,UK
538482,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-06-16 09:00:00,2.95,12564,UK
538482,PROD_018,HEART OF WICKER SMALL,1,2023-06-16 09:00:00,1.25,12564,France
538482,PROD_012,PAPK OF 12 VINTAGE TICKETS,4,2023-06-16 09:00:00,0.85,12564,UK
538483,PROD_014,WOODEN PICTURE FRAME WHITE,7,2023-01-30 17:00:00,4.5,16915,UK
538483,PROD_003,JUMBO BAG RED RETROSPOT,9,2023-01-30 17:00:00,1.85,16915,UK
538483,PROD_008,ROSES REGENCY TEACUP AND SAUCER,9,2023-01-30 17:00:00,5.95,16915,France
538483,PROD_002,REGENCY CAKESTAND 3 TIER,4,2023-01-30 17:00:00,12.75,16915,UK
538483,PROD_010,ALARM CLOCK BAKELIKE RED,5,2023-01-30 17:00:00,3.75,16915,UK
538484,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-04-24 15:00:00,12.75,14759,UK
538484,PROD_002,REGENCY CAKESTAND 3 TIER,4,2023-04-24 15:00:00,12.75,14759,UK
538485,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-05-08 13:00:00,2.95,13725,Germany
538485,PROD_002,REGENCY CAKESTAND 3 TIER,6,2023-05-08 13:00:00,12.75,13725,UK
538485,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,4,2023-05-08 13:00:00,0.55,13725,UK
538486,PROD_004,LUNCH BAG VINTAGE DOILY,2,2023-09-24 15:00:00,1.65,17952,USA
538486,PROD_004,LUNCH BAG VINTAGE DOILY,7,2023-09-24 15:00:00,1.65,17952,USA
538486,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-09-24 15:00:00,12.75,17952,UK
538487,PROD_002,REGENCY CAKESTAND 3 TIER,6,2023-05-05 14:00:00,12.75,17837,UK
538488,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,8,2023-02-27 13:00:00,2.95,15725,Germany
538488,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-02-27 13:00:00,12.75,15725,UK
538489,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,9,2023-06-10 15:00:00,1.69,17597,UK
538489,PROD_018,HEART OF WICKER SMALL,8,2023-06-10 15:00:00,1.25,17597,UK
538489,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,2,2023-06-10 15:00:00,2.1,17597,UK
538489,PROD_017,SET OF 4 PANTRY JARS,2,2023-06-10 15:00:00,6.35,17597,Germany
538489,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,5,2023-06-10 15:00:00,2.1,17597,UK
538490,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-11-19 08:00:00,1.69,15732,UK
538490,PROD_018,HEART OF WICKER SMALL,3,2023-11-19 08:00:00,1.25,15732,UK
538490,PROD_003,JUMBO BAG RED RETROSPOT,5,2023-11-19 08:00:00,1.85,15732,UK
538490,PROD_008,ROSES REGENCY TEACUP AND SAUCER,9,2023-11-19 08:00:00,5.95,15732,UK
538491,PROD_019,STRAWBERRY SHOPPING TROLLEY,7,2023-05-19 17:00:00,2.95,18192,UK
538491,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-05-19 17:00:00,3.75,18192,France
538491,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-05-19 17:00:00,0.55,18192,UK
538491,PROD_015,SMALL POPCORN HOLDER,3,2023-05-19 17:00:00,1.25,18192,UK
538492,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-08-10 17:00:00,2.95,13629,UK
538492,PROD_009,SET OF 2 TEA TOWELS,3,2023-08-10 17:00:00,2.5,13629,UK
538492,PROD_017,SET OF 4 PANTRY JARS,5,2023-08-10 17:00:00,6.35,13629,UK
538492,PROD_007,SET OF 3 REGENCY TEA TOWELS,5,2023-08-10 17:00:00,3.25,13629,UK
538492,PROD_019,STRAWBERRY SHOPPING TROLLEY,3,2023-08-10 17:00:00,2.95,13629,Germany
538493,PROD_001,SET OF 6 SPACEBOY CD,2,2023-12-07 11:00:00,3.95,13082,Germany
538493,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-12-07 11:00:00,1.69,13082,UK
538493,PROD_002,REGENCY CAKESTAND 3 TIER,6,2023-12-07 11:00:00,12.75,13082,UK
538493,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-12-07 11:00:00,12.75,13082,UK
538494,PROD_015,SMALL POPCORN HOLDER,3,2023-05-13 12:00:00,1.25,15396,Germany
538494,PROD_003,JUMBO BAG RED RETROSPOT,7,2023-05-13 12:00:00,1.85,15396,Germany
538494,PROD_007,SET OF 3 REGENCY TEA TOWELS,7,2023-05-13 12:00:00,3.25,15396,Australia
538495,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-12-29 09:00:00,2.95,18768,UK
538495,PROD_010,ALARM CLOCK BAKELIKE RED,5,2023-12-29 09:00:00,3.75,18768,Australia
538496,PROD_008,ROSES REGENCY TEACUP AND SAUCER,5,2023-12-12 16:00:00,5.95,18831,USA
538497,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-02-17 09:00:00,2.95,17184,UK
538497,PROD_002,REGENCY CAKESTAND 3 TIER,6,2023-02-17 09:00:00,12.75,17184,UK
538498,PROD_003,JUMBO BAG RED RETROSPOT,6,2023-08-29 17:00:00,1.85,15024,UK
538499,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,2,2023-11-27 11:00:00,2.1,16462,UK
538500,PROD_010,ALARM CLOCK BAKELIKE RED,6,2023-06-22 14:00:00,3.75,13658,UK
